#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:42:50Z,20.9,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:00Z,20.4,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:10Z,20.7,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:20Z,22.7,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:30Z,19.9,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:40Z,20.5,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:43:50Z,22.2,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:00Z,20.97902097902098,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:10Z,23.223223223223222,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:20Z,20.42042042042042,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:30Z,24.475524475524477,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:40Z,21.8,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:44:50Z,22.22222222222222,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:00Z,23,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:10Z,19.8,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:20Z,20.17982017982018,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:30Z,19.61961961961962,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:40Z,22.977022977022976,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:45:50Z,20.9,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:00Z,20.7,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:10Z,22.1,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:20Z,21,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:30Z,22.3,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:40Z,21.2,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:46:50Z,21.1,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:47:00Z,21,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:47:10Z,22.377622377622377,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:47:20Z,20.62062062062062,usage_system,cpu,cpu0,Anais.lan1
,,3,2020-05-15T17:32:44.883134Z,2020-05-15T17:47:44.883134Z,2020-05-15T17:47:30Z,22.7,usage_system,cpu,cpu0,Anais.lan1

